DistrictName,Name,AUN,Schl,DataElement,DisplayValue
Pittston Area School District,Pittston Area MS,118406602,6385,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),2.3
Pittston Area School District,Pittston Area MS,118406602,6385,Percent  Advanced  Mathematics/Algebra 1  (All Student),9.5
Pittston Area School District,Pittston Area SHS,118406602,5058,Percent  Advanced  Mathematics/Algebra 1  (White),29.4
Pittston Area School District,Pittston Area SHS,118406602,5058,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),15.4
Pittston Area School District,Pittston Area SHS,118406602,5058,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),4.2
Pittston Area School District,Pittston Area SHS,118406602,5058,Percent  Advanced  Mathematics/Algebra 1  (All Student),28.5
Pittston Area School District,Pittston City Intrmd Ctr,118406602,6622,Percent  Advanced  Mathematics/Algebra 1  (All Student),22.0
Pittston Area School District,Pittston City Intrmd Ctr,118406602,6622,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),9.0
Pittston Area School District,Pittston City Intrmd Ctr,118406602,6622,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),12.4
Pittston Area School District,Pittston City Intrmd Ctr,118406602,6622,Percent  Advanced  Mathematics/Algebra 1  (Black),4.5
Pittston Area School District,Pittston City Intrmd Ctr,118406602,6622,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),17.6
Pittston Area School District,Pittston City Intrmd Ctr,118406602,6622,Percent  Advanced  Mathematics/Algebra 1  (White),23.9
Pleasant Valley School District,Pleasant Valley El Sch,120455203,7434,Percent  Advanced  Mathematics/Algebra 1  (White),39.2
Pleasant Valley School District,Pleasant Valley El Sch,120455203,7434,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),20.4
Pleasant Valley School District,Pleasant Valley El Sch,120455203,7434,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),21.0
Pleasant Valley School District,Pleasant Valley El Sch,120455203,7434,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),19.4
Pleasant Valley School District,Pleasant Valley El Sch,120455203,7434,Percent  Advanced  Mathematics/Algebra 1  (All Student),34.1
Pleasant Valley School District,Pleasant Valley HS,120455203,3210,Percent  Advanced  Mathematics/Algebra 1  (All Student),22.7
Pleasant Valley School District,Pleasant Valley HS,120455203,3210,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),1.9
Pleasant Valley School District,Pleasant Valley HS,120455203,3210,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),21.6
Pleasant Valley School District,Pleasant Valley HS,120455203,3210,Percent  Advanced  Mathematics/Algebra 1  (Black),8.3
Pleasant Valley School District,Pleasant Valley HS,120455203,3210,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),21.3
Pleasant Valley School District,Pleasant Valley HS,120455203,3210,Percent  Advanced  Mathematics/Algebra 1  (White),24.0
Pleasant Valley School District,Pleasant Valley Intrmd Sch,120455203,7660,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),11.4
Pleasant Valley School District,Pleasant Valley Intrmd Sch,120455203,7660,Percent  Advanced  Mathematics/Algebra 1  (White),16.8
Pleasant Valley School District,Pleasant Valley Intrmd Sch,120455203,7660,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),9.8
Pleasant Valley School District,Pleasant Valley Intrmd Sch,120455203,7660,Percent  Advanced  Mathematics/Algebra 1  (Black),5.5
Pleasant Valley School District,Pleasant Valley Intrmd Sch,120455203,7660,Percent  Advanced  Mathematics/Algebra 1  (English Learner),4.8
Pleasant Valley School District,Pleasant Valley Intrmd Sch,120455203,7660,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),9.7
Pleasant Valley School District,Pleasant Valley Intrmd Sch,120455203,7660,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),4.9
Pleasant Valley School District,Pleasant Valley Intrmd Sch,120455203,7660,Percent  Advanced  Mathematics/Algebra 1  (All Student),15.4
Pleasant Valley School District,Pleasant Valley MS,120455203,7183,Percent  Advanced  Mathematics/Algebra 1  (All Student),6.6
Pleasant Valley School District,Pleasant Valley MS,120455203,7183,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),3.5
Pleasant Valley School District,Pleasant Valley MS,120455203,7183,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),5.2
Pleasant Valley School District,Pleasant Valley MS,120455203,7183,Percent  Advanced  Mathematics/Algebra 1  (English Learner),0.0
Pleasant Valley School District,Pleasant Valley MS,120455203,7183,Percent  Advanced  Mathematics/Algebra 1  (Black),7.0
Pleasant Valley School District,Pleasant Valley MS,120455203,7183,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),5.9
Pleasant Valley School District,Pleasant Valley MS,120455203,7183,Percent  Advanced  Mathematics/Algebra 1  (White),6.4
Pleasant Valley School District,Pleasant Valley MS,120455203,7183,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),15.0
Plum Borough School District,Center El Sch,103027503,427,Percent  Advanced  Mathematics/Algebra 1  (White),41.3
Plum Borough School District,Center El Sch,103027503,427,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),19.6
Plum Borough School District,Center El Sch,103027503,427,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),17.0
Plum Borough School District,Center El Sch,103027503,427,Percent  Advanced  Mathematics/Algebra 1  (All Student),38.4
Plum Borough School District,Holiday Park El Sch,103027503,8354,Percent  Advanced  Mathematics/Algebra 1  (All Student),23.8
Plum Borough School District,Holiday Park El Sch,103027503,8354,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),8.5
Plum Borough School District,Holiday Park El Sch,103027503,8354,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),11.8
Plum Borough School District,Holiday Park El Sch,103027503,8354,Percent  Advanced  Mathematics/Algebra 1  (Black),7.7
Plum Borough School District,Holiday Park El Sch,103027503,8354,Percent  Advanced  Mathematics/Algebra 1  (White),26.0
Plum Borough School District,Holiday Park El Sch,103027503,8354,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),4.3
Plum Borough School District,Oblock JHS,103027503,5105,Percent  Advanced  Mathematics/Algebra 1  (White),16.5
Plum Borough School District,Oblock JHS,103027503,5105,Percent  Advanced  Mathematics/Algebra 1  (Black),4.9
Plum Borough School District,Oblock JHS,103027503,5105,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),6.5
Plum Borough School District,Oblock JHS,103027503,5105,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),2.5
Plum Borough School District,Oblock JHS,103027503,5105,Percent  Advanced  Mathematics/Algebra 1  (All Student),15.7
Plum Borough School District,Pivik El Sch,103027503,7193,Percent  Advanced  Mathematics/Algebra 1  (All Student),42.0
Plum Borough School District,Pivik El Sch,103027503,7193,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),18.9
Plum Borough School District,Pivik El Sch,103027503,7193,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),22.2
Plum Borough School District,Pivik El Sch,103027503,7193,Percent  Advanced  Mathematics/Algebra 1  (White),43.4
Plum Borough School District,Plum SHS,103027503,435,Percent  Advanced  Mathematics/Algebra 1  (White),29.2
Plum Borough School District,Plum SHS,103027503,435,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),19.7
Plum Borough School District,Plum SHS,103027503,435,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),0.0
Plum Borough School District,Plum SHS,103027503,435,Percent  Advanced  Mathematics/Algebra 1  (All Student),28.6
Pocono Mountain School District,Clear Run Intrmd Sch,120455403,8236,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),16.0
Pocono Mountain School District,Clear Run Intrmd Sch,120455403,8236,Percent  Advanced  Mathematics/Algebra 1  (White),14.7
Pocono Mountain School District,Clear Run Intrmd Sch,120455403,8236,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),9.3
Pocono Mountain School District,Clear Run Intrmd Sch,120455403,8236,Percent  Advanced  Mathematics/Algebra 1  (Black),6.6
Pocono Mountain School District,Clear Run Intrmd Sch,120455403,8236,Percent  Advanced  Mathematics/Algebra 1  (English Learner),7.4
Pocono Mountain School District,Clear Run Intrmd Sch,120455403,8236,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),7.6
Pocono Mountain School District,Clear Run Intrmd Sch,120455403,8236,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),1.9
Pocono Mountain School District,Clear Run Intrmd Sch,120455403,8236,Percent  Advanced  Mathematics/Algebra 1  (All Student),10.3
Pocono Mountain School District,Pocono Mountain East HS,120455403,3216,Percent  Advanced  Mathematics/Algebra 1  (All Student),30.0
Pocono Mountain School District,Pocono Mountain East HS,120455403,3216,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),6.8
Pocono Mountain School District,Pocono Mountain East HS,120455403,3216,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),25.2
Pocono Mountain School District,Pocono Mountain East HS,120455403,3216,Percent  Advanced  Mathematics/Algebra 1  (Black),19.7
Pocono Mountain School District,Pocono Mountain East HS,120455403,3216,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),26.9
Pocono Mountain School District,Pocono Mountain East HS,120455403,3216,Percent  Advanced  Mathematics/Algebra 1  (White),34.8
Pocono Mountain School District,Pocono Mountain East JHS,120455403,8010,Percent  Advanced  Mathematics/Algebra 1  (White),12.0
Pocono Mountain School District,Pocono Mountain East JHS,120455403,8010,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),3.8
Pocono Mountain School District,Pocono Mountain East JHS,120455403,8010,Percent  Advanced  Mathematics/Algebra 1  (Black),6.8
Pocono Mountain School District,Pocono Mountain East JHS,120455403,8010,Percent  Advanced  Mathematics/Algebra 1  (English Learner),2.9
Pocono Mountain School District,Pocono Mountain East JHS,120455403,8010,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),5.1
Pocono Mountain School District,Pocono Mountain East JHS,120455403,8010,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),1.5
Pocono Mountain School District,Pocono Mountain East JHS,120455403,8010,Percent  Advanced  Mathematics/Algebra 1  (All Student),9.5
Pocono Mountain School District,Pocono Mountain West HS,120455403,7738,Percent  Advanced  Mathematics/Algebra 1  (All Student),19.5
Pocono Mountain School District,Pocono Mountain West HS,120455403,7738,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),7.6
Pocono Mountain School District,Pocono Mountain West HS,120455403,7738,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),15.4
Pocono Mountain School District,Pocono Mountain West HS,120455403,7738,Percent  Advanced  Mathematics/Algebra 1  (Black),10.8
Pocono Mountain School District,Pocono Mountain West HS,120455403,7738,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),18.3
Pocono Mountain School District,Pocono Mountain West HS,120455403,7738,Percent  Advanced  Mathematics/Algebra 1  (White),27.3
Pocono Mountain School District,Pocono Mountain West JHS,120455403,7867,Percent  Advanced  Mathematics/Algebra 1  (White),6.6
Pocono Mountain School District,Pocono Mountain West JHS,120455403,7867,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),5.1
Pocono Mountain School District,Pocono Mountain West JHS,120455403,7867,Percent  Advanced  Mathematics/Algebra 1  (Black),1.3
Pocono Mountain School District,Pocono Mountain West JHS,120455403,7867,Percent  Advanced  Mathematics/Algebra 1  (English Learner),2.8
Pocono Mountain School District,Pocono Mountain West JHS,120455403,7867,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),4.2
Pocono Mountain School District,Pocono Mountain West JHS,120455403,7867,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),0.6
Pocono Mountain School District,Pocono Mountain West JHS,120455403,7867,Percent  Advanced  Mathematics/Algebra 1  (All Student),4.4
Pocono Mountain School District,Swiftwater El Ctr,120455403,7739,Percent  Advanced  Mathematics/Algebra 1  (All Student),24.3
Pocono Mountain School District,Swiftwater El Ctr,120455403,7739,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),7.4
Pocono Mountain School District,Swiftwater El Ctr,120455403,7739,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),13.6
Pocono Mountain School District,Swiftwater El Ctr,120455403,7739,Percent  Advanced  Mathematics/Algebra 1  (Black),24.2
Pocono Mountain School District,Swiftwater El Ctr,120455403,7739,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),14.0
Pocono Mountain School District,Swiftwater El Ctr,120455403,7739,Percent  Advanced  Mathematics/Algebra 1  (White),28.0
Pocono Mountain School District,Swiftwater Interm Sch,120455403,8281,Percent  Advanced  Mathematics/Algebra 1  (Asian),26.1
Pocono Mountain School District,Swiftwater Interm Sch,120455403,8281,Percent  Advanced  Mathematics/Algebra 1  (White),17.1
Pocono Mountain School District,Swiftwater Interm Sch,120455403,8281,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),8.5
Pocono Mountain School District,Swiftwater Interm Sch,120455403,8281,Percent  Advanced  Mathematics/Algebra 1  (Black),5.8
Pocono Mountain School District,Swiftwater Interm Sch,120455403,8281,Percent  Advanced  Mathematics/Algebra 1  (English Learner),10.6
Pocono Mountain School District,Swiftwater Interm Sch,120455403,8281,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),8.2
Pocono Mountain School District,Swiftwater Interm Sch,120455403,8281,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),1.3
Pocono Mountain School District,Swiftwater Interm Sch,120455403,8281,Percent  Advanced  Mathematics/Algebra 1  (All Student),13.5
Pocono Mountain School District,Tobyhanna El Ctr,120455403,3214,Percent  Advanced  Mathematics/Algebra 1  (All Student),19.5
Pocono Mountain School District,Tobyhanna El Ctr,120455403,3214,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),2.4
Pocono Mountain School District,Tobyhanna El Ctr,120455403,3214,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),16.2
Pocono Mountain School District,Tobyhanna El Ctr,120455403,3214,Percent  Advanced  Mathematics/Algebra 1  (Black),13.3
Pocono Mountain School District,Tobyhanna El Ctr,120455403,3214,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),11.3
Pocono Mountain School District,Tobyhanna El Ctr,120455403,3214,Percent  Advanced  Mathematics/Algebra 1  (White),22.9
Port Allegany School District,Port Allegany El Sch,109426303,7055,Percent  Advanced  Mathematics/Algebra 1  (White),10.7
Port Allegany School District,Port Allegany El Sch,109426303,7055,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),4.2
Port Allegany School District,Port Allegany El Sch,109426303,7055,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),1.6
Port Allegany School District,Port Allegany El Sch,109426303,7055,Percent  Advanced  Mathematics/Algebra 1  (All Student),10.5
Port Allegany School District,Port Allegany JSHS,109426303,3111,Percent  Advanced  Mathematics/Algebra 1  (All Student),9.9
Port Allegany School District,Port Allegany JSHS,109426303,3111,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),3.8
Port Allegany School District,Port Allegany JSHS,109426303,3111,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),5.3
Port Allegany School District,Port Allegany JSHS,109426303,3111,Percent  Advanced  Mathematics/Algebra 1  (White),9.9
Portage Area School District,Portage Area El Sch,108116303,7984,Percent  Advanced  Mathematics/Algebra 1  (White),20.7
Portage Area School District,Portage Area El Sch,108116303,7984,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),14.3
Portage Area School District,Portage Area El Sch,108116303,7984,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),2.9
Portage Area School District,Portage Area El Sch,108116303,7984,Percent  Advanced  Mathematics/Algebra 1  (All Student),21.4
Portage Area School District,Portage Area JSHS,108116303,1270,Percent  Advanced  Mathematics/Algebra 1  (All Student),16.3
Portage Area School District,Portage Area JSHS,108116303,1270,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),2.6
Portage Area School District,Portage Area JSHS,108116303,1270,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),7.1
Portage Area School District,Portage Area JSHS,108116303,1270,Percent  Advanced  Mathematics/Algebra 1  (White),16.5
Pottsgrove School District,Lower Pottsgrove El Sch,123466303,3334,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),14.3
